CustomerID	recency	frequency	monetary
15288.0	43	88	2306.519999999999
15289.0	29	58	939.7800000000003
15290.0	4	204	7943.22
15291.0	25	103	4668.300000000002
15292.0	201	25	180.93999999999997
15296.0	50	194	3672.86
15297.0	10	39	641.94
15298.0	2	192	4799.900000000001
15299.0	67	7	4507.01
15300.0	64	28	496.4399999999999
15301.0	50	243	5070.3499999999985
15303.0	290	31	574.02
15304.0	60	23	694.4000000000002
15306.0	64	58	1174.3499999999997
15307.0	95	12	205.3
15308.0	274	19	310.47
15311.0	0	2379	60767.90000000011
15312.0	75	47	924.8500000000001
15313.0	110	1	52.0
15314.0	199	24	327.97
15315.0	64	37	570.5
15316.0	326	1	165.0
15318.0	3	33	312.62
15319.0	283	16	204.5
15320.0	44	36	267.13
15321.0	70	95	2748.3100000000004
15322.0	85	42	679.6799999999998
15325.0	103	49	162.2899999999999
15326.0	333	29	311.71
15327.0	52	10	208.75000000000003
15329.0	39	57	1049.6999999999998
15330.0	32	13	714.96
15333.0	208	16	1028.56
15334.0	156	99	351.6699999999999
15335.0	53	36	173.97000000000003
15339.0	66	86	574.0699999999998
15341.0	80	17	2020.52
15342.0	129	24	406.0899999999999
15343.0	87	21	364.5
15344.0	0	26	563.94
15345.0	45	20	393.54
15346.0	332	17	252.42000000000004
15347.0	366	5	201.59999999999997
15348.0	72	9	158.03999999999996
15349.0	158	72	473.80999999999983
15350.0	373	5	115.65
15351.0	12	225	1960.110000000001
15353.0	254	63	777.02
15355.0	29	14	277.05000000000007
15356.0	31	519	2766.499999999999
15358.0	4	551	8347.199999999992
15360.0	39	13	427.92999999999995
15361.0	361	7	418.9200000000001
15363.0	372	16	326.0
15364.0	95	29	913.1900000000004
15365.0	25	114	2314.32
15366.0	75	44	602.5100000000001
15367.0	57	95	1877.5899999999992
15368.0	21	4	446.94000000000005
15370.0	40	94	2386.05
15372.0	137	27	2007.4
15373.0	8	132	2415.9100000000003
15374.0	128	3	168.0
15376.0	40	117	1233.3599999999997
15379.0	169	194	3703.2899999999995
15380.0	8	36	1690.26
15381.0	213	8	596.85
15382.0	14	302	5955.709999999999
15384.0	169	41	642.41
15385.0	40	12	316.88
15386.0	186	31	394.14000000000004
15389.0	172	1	500.0
15392.0	4	84	1535.5299999999997
15393.0	16	12	231.86
15394.0	9	85	2183.54
15395.0	325	7	107.45000000000002
15396.0	112	14	288.17999999999995
15397.0	289	6	94.0
15398.0	16	73	1345.5299999999997
15399.0	1	50	815.7699999999999
15400.0	92	12	716.2
15402.0	148	42	626.7699999999999
15405.0	189	8	349.1
15406.0	31	53	510.7099999999999
15407.0	33	153	1056.44
15408.0	264	34	267.17999999999995
15410.0	84	122	3450.8400000000015
15411.0	26	99	1358.8800000000003
15412.0	171	10	190.53000000000003
15414.0	9	39	774.8999999999999
15415.0	313	48	572.8099999999998
15416.0	64	192	3984.3199999999993
15417.0	85	28	508.8000000000001
15419.0	24	8	135.86
15421.0	58	53	950.3599999999996
15422.0	323	6	97.7
15423.0	38	2	43.5
15424.0	254	17	383.34
15426.0	19	292	1447.39
15427.0	33	306	1483.1399999999999
15428.0	15	6	93.78
15429.0	26	82	397.3499999999998
15432.0	23	10	171.19
15433.0	213	41	533.2999999999998
15434.0	8	55	1041.4800000000002
15435.0	22	29	149.29000000000005
15436.0	12	329	1122.5300000000007
15437.0	262	45	200.16000000000003
15438.0	131	25	156.57999999999998
15440.0	54	62	383.67999999999995
15442.0	248	2	594.0
15443.0	1	382	3236.909999999999
15444.0	9	219	1418.2600000000016
15445.0	264	5	113.5
15447.0	330	9	155.17
15448.0	312	28	494.64000000000004
15449.0	26	60	974.52
15450.0	30	30	429.84
15452.0	29	58	538.73
15453.0	1	286	1388.370000000001
15454.0	362	25	179.10000000000002
15456.0	283	60	447.2200000000001
15457.0	262	58	237.07000000000002
15458.0	25	7	161.64
15460.0	354	58	216.76
15462.0	94	11	234.60000000000002
15463.0	29	7	126.14
15464.0	338	157	1048.8500000000006
15465.0	19	97	7354.62
15466.0	85	57	334.53000000000014
15467.0	9	52	524.88
15468.0	51	24	467.50999999999993
15469.0	50	24	538.55
15471.0	2	77	469.47999999999985
15472.0	113	76	371.56
15473.0	14	11	1771.2
15475.0	77	29	454.10999999999984
15478.0	40	46	1441.4199999999996
15482.0	15	98	11054.960000000003
15483.0	161	88	233.81000000000006
15484.0	1	188	3594.3099999999995
15485.0	30	86	2575.0
15488.0	92	2	91.32000000000001
15489.0	22	50	1134.28
15491.0	95	154	3100.0900000000015
15492.0	28	35	659.4599999999999
15493.0	32	297	2001.800000000005
15494.0	21	125	1299.230000000001
15497.0	17	15	1262.2
15498.0	2	512	13316.399999999992
15500.0	8	68	1131.5600000000004
15502.0	15	213	10384.93
15503.0	362	70	147.09000000000003
15504.0	81	13	52.83000000000001
15505.0	52	97	3610.9600000000005
15506.0	22	164	979.2600000000004
15507.0	171	46	492.35999999999996
15508.0	189	92	1000.2700000000002
15510.0	330	1	250.0
15511.0	11	160	909.2300000000001
15512.0	155	7	121.0
15513.0	33	308	14758.219999999998
15514.0	12	178	4139.460000000002
15516.0	44	15	62.43
15517.0	233	27	267.03000000000003
15518.0	64	214	1942.4500000000012
15520.0	1	18	343.49999999999994
15521.0	40	185	3000.2000000000007
15522.0	32	57	398.84
15523.0	84	10	412.00999999999993
15524.0	24	1	440.0
15525.0	2	178	825.9200000000002
15526.0	33	4	148.44
15527.0	18	163	2429.779999999999
15528.0	254	26	229.32999999999993
15529.0	22	672	3995.2299999999973
15530.0	21	108	1502.3500000000001
15531.0	8	228	2007.4399999999994
15532.0	25	256	1580.9300000000032
15533.0	19	83	807.5699999999997
15535.0	173	75	536.3999999999999
15537.0	163	24	110.92000000000003
15539.0	7	41	538.46
15540.0	11	15	213.30000000000004
15541.0	114	29	85.13000000000002
15543.0	288	28	127.85999999999999
15544.0	9	259	3546.709999999995
15545.0	54	81	292.7199999999999
15547.0	7	702	4954.839999999991
15549.0	77	115	1693.26
15550.0	4	61	575.63
15551.0	36	29	436.05999999999995
15552.0	217	17	90.12
15553.0	60	56	437.22999999999985
15554.0	277	14	217.2
15555.0	12	899	4805.169999999989
15556.0	24	31	279.77
15557.0	28	20	473.65
15561.0	11	27	800.5900000000001
15562.0	351	1	134.55
15563.0	22	113	1400.4399999999998
15565.0	50	8	173.15999999999997
15567.0	18	7	186.01000000000002
15568.0	2	53	758.2899999999998
15569.0	103	31	1375.7100000000003
15570.0	7	323	4165.52
15571.0	11	57	650.43
15572.0	4	215	2552.86
15573.0	31	104	607.45
15574.0	177	168	702.2500000000001
15576.0	37	45	940.6700000000002
15577.0	151	39	258.8799999999998
15578.0	162	13	127.1
15579.0	68	51	348.5999999999999
15581.0	120	150	3679.9700000000003
15582.0	24	44	682.9100000000001
15584.0	23	123	725.1099999999999
15585.0	176	31	455.30000000000007
15587.0	50	9	913.6800000000002
15589.0	255	29	478.53
15592.0	46	24	388.58
15593.0	70	5	199.8
15594.0	15	103	1771.78
15596.0	100	77	1406.5900000000004
15597.0	35	22	324.57
15598.0	53	14	240.68
15599.0	26	52	761.74
15601.0	11	410	6776.559999999997
15602.0	8	47	1297.8700000000003
15603.0	78	2	48.480000000000004
15604.0	52	17	216.39000000000001
15605.0	36	67	1198.23
15606.0	61	77	2920.1600000000003
15607.0	336	13	104.76
15608.0	28	60	1093.68
15609.0	184	16	298.48
15610.0	51	6	112.46
15611.0	9	43	1591.4500000000003
15612.0	36	6	195.15
15615.0	10	423	10399.739999999989
15618.0	32	45	776.8510000000002
15619.0	10	3	336.40000000000003
15620.0	56	100	1553.18
15621.0	4	16	1293.0300000000002
15622.0	43	185	3709.5600000000018
15623.0	141	19	301.03
15624.0	116	34	588.1300000000001
15625.0	103	64	1534.26
15626.0	74	49	675.8000000000001
15628.0	4	155	2870.2400000000002
15630.0	45	60	1186.35
15632.0	15	167	3285.310000000001
15634.0	17	15	243.55
15636.0	89	25	724.76
15637.0	52	15	223.36
15639.0	134	25	425.31999999999994
15640.0	4	484	12515.659999999982
15641.0	105	119	1887.2000000000005
15643.0	191	33	664.0000000000002
15644.0	166	238	812.9999999999998
15645.0	18	52	612.0099999999998
15646.0	157	35	447.63999999999993
15648.0	204	25	657.3499999999999
15649.0	336	2	816.0
15651.0	36	32	646.3000000000001
15652.0	91	21	337.74
15653.0	92	6	877.4399999999999
15654.0	9	21	922.5300000000002
15655.0	243	34	560.67
15656.0	45	47	748.5000000000001
15657.0	22	1	30.0
15658.0	190	48	1024.0999999999997
15659.0	43	11	306.45000000000005
15660.0	25	90	1600.86
15661.0	317	5	309.8
15663.0	106	9	138.14000000000001
15664.0	50	17	386.43
15665.0	168	116	2242.0100000000007
15667.0	39	13	301.32000000000005
15668.0	217	1	76.32000000000001
15669.0	40	33	684.34
15670.0	296	12	173.05
15671.0	18	78	2657.1300000000006
15673.0	88	155	2881.0200000000013
15674.0	73	114	2446.6
15675.0	81	21	323.69
15676.0	18	202	3435.7599999999998
15677.0	49	33	657.23
15678.0	52	12	352.70000000000005
15679.0	24	110	781.2799999999999
15680.0	9	78	1333.6800000000003
15681.0	25	53	1426.1599999999999
15683.0	117	10	193.75
15687.0	8	166	2993.099999999999
15689.0	119	9	254.1
15690.0	4	19	239.76000000000002
15691.0	252	2	136.8
15692.0	28	12	191.04000000000002
15694.0	0	78	6479.399999999998
15695.0	266	22	409.9800000000001
15696.0	33	171	2736.4600000000005
15699.0	17	18	309.6499999999999
15700.0	172	86	696.6799999999996
15701.0	2	237	1542.14
15703.0	264	5	211.5
15704.0	140	117	2293.6199999999994
15705.0	201	6	143.10000000000002
15706.0	63	55	1060.56
15707.0	35	214	945.5799999999999
15708.0	40	288	3364.2399999999984
15709.0	283	6	133.25
15712.0	9	53	1072.3600000000001
15713.0	143	19	356.7
15714.0	11	35	330.8799999999998
15716.0	145	118	1118.8100000000004
15717.0	234	7	150.3
15719.0	32	937	5045.609999999998
15720.0	24	128	598.7300000000001
15721.0	11	91	507.0799999999998
15722.0	35	69	2222.56
15723.0	364	41	203.1
15724.0	201	11	218.25
15725.0	15	32	415.2500000000001
15727.0	16	302	5178.960000000001
15729.0	212	5	85.0
15730.0	65	70	1120.8800000000003
15732.0	212	14	294.11999999999995
15733.0	282	10	162.3
15734.0	114	26	1339.45
15737.0	14	72	1205.12
15738.0	18	173	4812.419999999996
15739.0	66	8	449.12000000000006
15740.0	49	9	154.88000000000002
15743.0	16	88	784.4600000000004
15744.0	77	3	34.8
15745.0	19	62	1094.59
15746.0	134	28	196.87999999999997
15747.0	12	93	974.0399999999995
15748.0	40	21	149.30999999999995
15749.0	235	10	44534.3
15750.0	2	293	2465.479999999999
15752.0	39	411	2637.3800000000024
15753.0	304	1	79.2
15754.0	51	28	458.57
15755.0	10	141	2364.2500000000023
15756.0	61	192	532.9599999999995
15757.0	65	45	714.4200000000001
15758.0	24	9	205.25
15759.0	218	7	253.04000000000002
15762.0	65	37	583.75
15763.0	31	61	1086.9200000000003
15764.0	88	180	3279.9700000000003
15766.0	64	11	315.05999999999995
15768.0	115	27	621.83
15769.0	7	130	56252.72000000001
15773.0	5	10	635.6800000000001
15774.0	68	25	270.8
15775.0	245	7	104.9
15776.0	133	18	241.62000000000003
15777.0	241	21	1047.1100000000001
15780.0	183	29	475.28000000000003
15781.0	25	20	345.4600000000001
15782.0	9	43	2614.7400000000007
15783.0	10	14	246.3
15785.0	32	83	2328.9700000000003
15786.0	46	267	4932.2000000000035
15787.0	26	206	948.0500000000001
15789.0	358	25	351.3
15790.0	10	35	220.84999999999997
15791.0	43	75	1612.6900000000003
15793.0	14	12	965.6099999999999
15795.0	149	42	610.0100000000001
15796.0	1	133	2711.5599999999995
15797.0	113	8	2207.4
15799.0	75	98	884.1400000000002
15800.0	107	119	699.0800000000002
15801.0	46	64	1063.9499999999998
15802.0	142	1	451.42
15803.0	51	8	415.82
15804.0	0	263	4206.389999999997
15805.0	23	301	5528.479999999997
15806.0	46	31	784.5799999999999
15807.0	50	48	903.9000000000001
15808.0	306	208	3734.970000000001
15809.0	36	35	515.7699999999999
15810.0	78	89	1391.9799999999998
15811.0	22	133	2218.6199999999994
15812.0	107	41	1801.14
15813.0	207	40	1303.9099999999999
15814.0	16	72	1945.3300000000004
15815.0	63	49	2100.6000000000004
15819.0	49	123	1905.45
15820.0	319	17	206.98000000000002
15821.0	44	62	570.96
15822.0	3	33	885.4699999999999
15823.0	372	1	15.0
15825.0	172	20	532.94
15826.0	56	68	1654.31
15827.0	73	115	1836.0900000000008
15829.0	99	51	636.14
15830.0	37	39	576.0
15831.0	58	68	801.7599999999999
15832.0	254	54	836.7899999999998
15834.0	70	273	2233.749999999999
15835.0	44	50	954.0899999999996
15836.0	50	10	137.37
15837.0	64	24	391.97999999999996
15838.0	11	167	33643.08
15839.0	33	62	1048.4900000000002
15840.0	58	27	355.56
15841.0	72	47	1224.0600000000004
15843.0	303	8	118.95
15844.0	46	11	130.74
15845.0	17	138	3711.7699999999995
15847.0	38	22	389.27
15850.0	19	97	238.85000000000002
15852.0	186	22	160.71
15853.0	51	30	110.80000000000001
15854.0	4	140	2974.6499999999974
15855.0	136	80	712.2399999999997
15856.0	4	645	16387.570000000003
15857.0	18	14	297.0
15858.0	15	191	1438.8500000000008
15860.0	40	142	977.2099999999992
15861.0	12	546	3165.360000000001
15862.0	8	147	832.88
15863.0	25	18	68.84
15864.0	22	20	1936.3200000000002
15865.0	40	40	895.1300000000002
15866.0	101	45	230.52999999999994
15867.0	5	461	3812.6399999999985
15869.0	277	15	149.64
15870.0	32	76	354.0899999999999
15872.0	14	128	360.9299999999999
15874.0	63	120	4405.879999999999
15877.0	1	129	493.28
15880.0	369	105	343.28
15881.0	312	29	501.39
15882.0	198	23	516.3599999999999
15883.0	2	49	396.47999999999996
15885.0	92	18	379.34999999999997
15886.0	60	12	181.09
15888.0	80	12	168.31
15889.0	156	93	446.8699999999998
15891.0	226	62	524.52
15894.0	253	41	263.54999999999995
15895.0	149	11	179.17
15897.0	194	24	222.05
15898.0	1	86	1388.8799999999999
15899.0	368	4	56.25
15900.0	23	51	351.1099999999999
15901.0	16	116	363.8799999999999
15903.0	9	74	5126.76
15904.0	8	30	164.67999999999998
15906.0	19	150	1567.6900000000014
15907.0	3	249	967.4499999999998
15909.0	173	7	191.93999999999997
15910.0	0	267	1232.1799999999996
15912.0	178	19	264.62
15916.0	16	155	1528.0900000000006
15917.0	247	12	123.10000000000001
15918.0	190	40	334.23
15919.0	19	143	639.89
15920.0	154	60	167.49999999999997
15921.0	172	25	336.03000000000003
15922.0	373	11	369.50000000000006
15923.0	372	21	127.08000000000003
15925.0	194	12	207.15
15930.0	67	21	426.63000000000017
15932.0	4	115	2495.870000000001
15933.0	21	74	1107.4600000000003
15935.0	239	12	416.8600000000001
15937.0	64	7	145.35
15938.0	112	18	404.58
15939.0	89	76	6115.009999999999
15940.0	311	1	35.8
15942.0	133	14	337.43999999999994
15944.0	276	6	325.1
15945.0	365	2	181.0
15947.0	82	29	1708.2400000000002
15948.0	8	60	955.2400000000001
15949.0	16	19	364.7199999999999
15950.0	31	98	1765.509999999999
15951.0	8	41	708.2200000000001
15952.0	33	91	806.5699999999998
15953.0	15	98	1659.3799999999999
15955.0	24	183	4416.260000000002
15957.0	31	42	428.88999999999993
15958.0	74	7	104.35
15963.0	19	28	470.7600000000001
15965.0	17	122	845.6399999999999
15967.0	23	84	418.8299999999999
15969.0	2	20	666.0999999999999
15970.0	303	11	314.1
15971.0	17	35	4199.85
15973.0	366	4	307.82
15974.0	39	176	3442.15
15975.0	84	24	371.01
15976.0	165	98	430.93999999999977
15977.0	17	65	1054.7299999999996
15978.0	77	49	1098.7800000000002
15980.0	88	43	2398.8599999999997
15981.0	24	97	3408.4799999999987
15983.0	22	113	1475.02
15984.0	2	270	2837.6700000000005
15985.0	123	37	1142.42
15986.0	30	14	168.12
15987.0	12	140	1451.2800000000004
15988.0	19	27	158.03000000000003
15990.0	44	52	792.11
15992.0	3	3	41.989999999999995
15993.0	8	552	2797.5699999999983
15994.0	54	35	427.07000000000005
15996.0	88	130	1060.6799999999994
15998.0	36	506	3089.969999999999
16000.0	2	9	12393.7
16003.0	29	103	2735.3700000000003
16005.0	12	218	615.389999999999
16006.0	211	8	101.39999999999999
16007.0	47	385	1701.939999999998
16008.0	23	33	478.7800000000001
16009.0	22	90	992.7099999999999
16010.0	245	86	407.49999999999994
16011.0	8	212	3362.7100000000023
16012.0	35	94	1415.2899999999997
16013.0	3	139	37130.6
16014.0	37	145	662.3799999999999
16015.0	3	182	705.3899999999996
16016.0	3	235	1508.7600000000014
16017.0	47	32	211.87999999999994
16018.0	39	28	408.90000000000003
16019.0	46	160	3786.239999999999
16020.0	16	46	851.0100000000001
16022.0	260	76	628.2800000000001
16023.0	46	101	719.81
16024.0	12	64	251.23999999999992
16025.0	29	28	439.66
16026.0	43	32	236.09000000000006
16027.0	91	16	934.62
16029.0	38	242	81024.84000000001
16030.0	309	29	331.24000000000007
16031.0	92	100	548.9399999999999
16033.0	5	1137	8816.399999999987
16034.0	196	22	437.69999999999993
16036.0	87	55	758.9199999999994
16037.0	269	39	855.0200000000001
16038.0	7	26	471.7799999999999
16040.0	65	65	1313.5500000000006
16041.0	30	6	3166.4
16042.0	22	71	1197.2700000000002
16043.0	37	39	773.9900000000004
16045.0	119	83	1340.7000000000003
16048.0	373	8	256.44000000000005
16049.0	40	312	1111.7899999999993
16050.0	173	10	137.9
16052.0	54	34	362.06000000000006
16053.0	32	84	1511.9499999999996
16054.0	145	70	783.8999999999999
16055.0	220	8	134.8
16056.0	45	68	664.85
16057.0	16	121	2263.12
16059.0	65	180	1459.8600000000008
16062.0	9	64	1153.6199999999992
16063.0	260	23	335.32000000000005
16065.0	365	74	372.0900000000001
16066.0	16	102	1521.8700000000001
16070.0	22	33	852.15
16071.0	44	21	326.24000000000007
16072.0	288	23	584.3199999999999
16073.0	297	1	122.39999999999999
16076.0	3	129	2234.729999999999
16078.0	283	1	79.2
16079.0	16	21	1352.0000000000002
16080.0	81	10	217.16000000000003
16081.0	56	227	2806.9000000000005
16083.0	100	31	1317.6200000000003
16084.0	299	38	436.17999999999995
16085.0	23	167	981.5099999999999
16086.0	59	39	1121.39
16091.0	154	18	315.06000000000006
16092.0	114	51	817.86
16093.0	106	1	17.0
16094.0	11	63	1078.2299999999998
16096.0	264	12	320.62
16097.0	240	10	185.05
16098.0	87	67	2005.6300000000003
16099.0	50	39	731.8999999999999
16101.0	70	76	1290.7
16102.0	42	57	1842.1400000000003
16103.0	7	48	1429.6399999999999
16104.0	61	29	302.36
16105.0	248	13	336.96
16106.0	65	6	108.38
16107.0	17	31	3204.16
16108.0	84	48	842.5
16109.0	218	18	611.88
16110.0	45	354	1337.4800000000016
16112.0	143	16	195.74
16113.0	183	30	161.38000000000002
16114.0	170	8	135.75000000000003
16115.0	9	284	1667.9700000000018
16116.0	211	34	612.7800000000001
16117.0	189	30	232.21
16119.0	8	16	423.36
16120.0	59	30	1309.14
16121.0	57	212	867.1099999999998
16122.0	73	38	684.42
16123.0	51	16	307.78
16124.0	317	11	249.0
16125.0	367	13	289.35
16126.0	29	117	6287.770000000002
16127.0	39	40	656.2500000000001
16128.0	17	89	1880.22
16131.0	51	78	3506.5400000000013
16133.0	3	339	14589.039999999997
16134.0	21	35	618.0900000000001
16135.0	262	21	517.5499999999998
16136.0	59	37	709.3800000000002
16139.0	18	31	635.41
16140.0	65	35	725.1800000000001
16141.0	88	30	620.4
16142.0	249	37	535.3400000000001
16143.0	3	117	2424.939999999999
16144.0	246	1	175.2
16145.0	8	224	3799.4899999999957
16146.0	157	29	734.1299999999999
16147.0	133	22	375.0
16148.0	296	1	76.32000000000001
16149.0	4	18	280.52000000000004
16150.0	42	117	2053.019999999999
16152.0	268	29	1829.04
16153.0	49	89	1824.2300000000002
16156.0	8	130	3122.0400000000013
16157.0	15	18	656.6899999999999
16159.0	281	14	348.2000000000001
16160.0	65	20	1025.4400000000005
16161.0	1	474	5575.559999999998
16162.0	252	2	37.4
16163.0	232	6	856.6000000000001
16164.0	17	34	822.4800000000001
16168.0	10	98	3787.600000000001
16169.0	8	85	1822.9700000000003
16170.0	50	125	1885.0499999999995
16171.0	59	3	73.2
16172.0	95	69	1140.21
16173.0	15	84	1418.3199999999993
16174.0	126	23	1009.5500000000001
16175.0	94	58	1037.5899999999997
16177.0	50	15	331.95
16178.0	138	8	197.90000000000003
16179.0	60	11	215.83
16180.0	100	162	10254.180000000002
16181.0	73	11	305.5400000000001
16182.0	72	28	6617.650000000001
16183.0	67	15	338.7100000000001
16184.0	64	45	1158.7900000000002
16185.0	16	31	529.41
16186.0	22	218	4006.9400000000032
16187.0	31	295	6911.439999999999
16188.0	44	67	981.8600000000001
16189.0	15	11	215.47999999999996
16190.0	40	6	215.08
16191.0	2	134	5180.52
16193.0	236	19	314.45
16198.0	75	15	400.681
16200.0	4	179	1080.6199999999992
16201.0	3	111	1863.4699999999993
16202.0	360	18	365.27000000000004
16203.0	58	35	592.9
16204.0	23	57	405.71000000000004
16205.0	30	98	761.38
16206.0	54	63	537.06
16207.0	25	19	394.38
16208.0	44	66	664.2600000000001
16209.0	88	46	2262.62
16210.0	1	123	21086.299999999996
16211.0	88	23	547.02
16212.0	19	41	690.34
16213.0	78	6	159.0
16214.0	170	44	1062.7499999999998
16215.0	80	14	242.35000000000002
16216.0	267	37	914.9300000000002
16217.0	235	15	304.25
16218.0	29	84	3084.6800000000017
16221.0	36	97	864.86
16222.0	318	137	846.7200000000007
16224.0	57	96	1295.3000000000004
16225.0	44	134	1096.32
16226.0	203	8	255.11999999999998
16227.0	225	6	314.22
16229.0	87	47	1010.5999999999999
16230.0	189	35	542.03
16232.0	43	37	990.8799999999998
16233.0	71	22	536.68
16235.0	40	46	867.3099999999996
16236.0	78	20	432.19999999999993
16239.0	56	19	414.2
16240.0	24	135	3718.800000000001
16241.0	9	662	2607.8700000000067
16242.0	8	294	3603.210000000001
16243.0	33	51	409.09999999999974
16244.0	211	91	1522.7499999999998
16245.0	23	90	1413.660000000001
16247.0	170	16	114.56
16248.0	61	7	152.94
16249.0	52	69	1800.0700000000006
16250.0	261	24	389.44000000000005
16253.0	66	123	3683.8599999999983
16255.0	16	270	2619.91
16256.0	266	13	752.4300000000002
16257.0	176	2	46.95
16258.0	45	135	5203.51
16260.0	50	18	1035.45
16261.0	17	124	746.8299999999999
16265.0	9	258	5447.000000000003
16266.0	73	61	861.8899999999998
16268.0	71	45	667.6499999999999
16270.0	353	54	1141.2399999999996
16271.0	2	133	1429.2399999999998
16272.0	116	25	411.7000000000001
16274.0	373	67	357.94999999999993
16275.0	196	33	559.8699999999999
16276.0	176	6	810.6000000000001
16278.0	100	23	566.3799999999999
16279.0	21	107	1509.5800000000004
16281.0	72	17	2062.06
16282.0	339	11	168.3
16283.0	5	166	1570.8099999999993
16284.0	31	109	823.9699999999996
16287.0	169	8	142.5
16292.0	121	17	302.25
16293.0	21	118	2248.9900000000002
16295.0	9	79	1328.5500000000004
16297.0	268	20	301.90000000000003
16298.0	22	27	598.1999999999998
16302.0	126	11	233.22
16303.0	25	162	5360.63
16305.0	138	22	361.2199999999999
16306.0	213	41	632.2700000000001
16308.0	37	4	2560.0
16309.0	106	42	706.5700000000002
16311.0	17	37	616.26
16313.0	3	16	274.15000000000003
16315.0	330	14	226.37
16316.0	64	151	2938.9100000000008
16317.0	119	69	1341.6499999999999
16318.0	35	19	328.15
16319.0	217	3	404.40000000000003
16322.0	1	37	326.74999999999994
16323.0	196	1	207.50000000000003
16324.0	128	118	428.6799999999998
16325.0	46	18	594.24
16326.0	5	319	3110.9600000000046
16327.0	14	319	3844.22
16330.0	17	39	251.91
16332.0	28	153	1593.2000000000003
16333.0	7	45	26626.8
16337.0	36	10	151.05
16338.0	157	11	214.80000000000004
16339.0	284	20	109.95000000000002
16340.0	107	153	549.0699999999998
16341.0	24	77	1971.8700000000003
16342.0	75	15	322.41
16343.0	16	47	370.47999999999996
16344.0	158	2	101.10000000000001
16345.0	44	38	575.4100000000001
16347.0	11	92	887.6500000000001
16348.0	32	235	1469.4500000000005
16349.0	290	9	53.5
16350.0	21	57	1116.4699999999996
16351.0	332	8	153.9
16352.0	17	28	494.44000000000005
16353.0	3	94	6675.709999999997
16354.0	63	39	395.79999999999995
16356.0	197	31	211.76999999999998
16357.0	33	34	658.88
16358.0	1	109	2027.499999999999
16359.0	7	66	1750.9199999999994
16360.0	4	662	3512.5299999999997
16361.0	9	106	896.6600000000001
16362.0	32	81	734.7699999999996
16363.0	53	5	109.36000000000001
16364.0	11	53	707.0399999999997
16365.0	17	51	1540.4200000000005
16366.0	18	18	327.3
16367.0	37	130	804.4899999999994
16368.0	2	76	497.42999999999984
16369.0	18	118	1553.66
16370.0	82	228	1320.5600000000004
16372.0	33	97	367.92999999999984
16374.0	66	111	473.0299999999997
16376.0	8	125	987.0100000000007
16377.0	267	5	676.2
16378.0	247	23	362.95000000000005
16379.0	4	108	2157.400000000001
16380.0	61	32	1780.5900000000001
16383.0	74	102	668.3599999999996
16384.0	89	33	584.4999999999999
16385.0	60	59	555.8899999999999
16386.0	28	88	317.20000000000016
16387.0	322	4	94.36
16389.0	53	34	1382.07
16392.0	269	45	221.19000000000005
16393.0	2	330	3046.2100000000014
16394.0	56	83	1555.3400000000006
16395.0	60	210	1486.9000000000003
16398.0	154	82	1705.8000000000004
16399.0	19	73	408.57
16400.0	94	29	303.93
16401.0	1	186	4098.319999999999
16402.0	264	60	299.59999999999997
16403.0	312	10	177.5
16404.0	70	23	443.0500000000001
16405.0	302	5	167.25
16406.0	18	63	163.07
16407.0	12	172	2126.9300000000017
16409.0	36	232	2028.8800000000017
16411.0	19	45	214.64999999999998
16412.0	53	35	151.83
16413.0	56	31	262.20000000000005
16414.0	21	7	126.25
16415.0	44	54	210.34999999999985
16416.0	26	71	1051.3999999999999
16418.0	44	102	675.2700000000002
16419.0	112	51	972.2299999999999
16422.0	17	369	34684.400000000016
16423.0	24	18	346.12
16424.0	191	5	133.56
16425.0	302	21	302.69999999999993
16426.0	2	372	1908.2500000000002
16427.0	263	9	241.06
16429.0	106	2	284.55
16430.0	57	6	300.85
16431.0	213	83	642.81
16432.0	64	8	287.4
16433.0	28	17	184.26000000000002
16434.0	29	109	1522.2500000000005
16438.0	5	132	798.3499999999997
16440.0	7	282	3640.669999999999
16441.0	67	24	381.2
16442.0	1	174	616.79
16444.0	46	84	654.6700000000003
16445.0	33	63	230.51000000000002
16446.0	0	3	168472.5
16447.0	135	36	259.0099999999998
16448.0	198	20	188.89
16449.0	197	40	707.6899999999998
16450.0	149	11	311.92
16451.0	87	14	266.97
16454.0	44	2	6.9
16455.0	63	99	1841.1800000000005
16456.0	99	111	2158.3700000000003
16457.0	218	9	208.36
16458.0	2	202	3482.7400000000002
16460.0	28	135	814.7199999999996
16461.0	177	33	151.42
16462.0	73	3	136.0
16463.0	21	82	1422.4
16464.0	19	236	1314.6800000000003
16466.0	33	148	1603.4600000000007
16468.0	74	2	74.9
16469.0	23	182	650.4300000000004
16470.0	51	170	762.39
16471.0	274	13	223.95
16473.0	164	18	316.11
16474.0	7	360	1871.5000000000025
16475.0	88	28	544.3
16477.0	63	146	2494.4600000000005
16478.0	25	17	331.0
16479.0	10	35	300.83
16480.0	75	53	769.2899999999995
16482.0	15	18	220.61999999999998
16483.0	192	19	139.35000000000002
16484.0	173	25	404.30000000000007
16485.0	77	42	363.65
16488.0	33	29	498.79999999999995
16491.0	46	39	731.5
16493.0	79	56	1351.6300000000003
16494.0	296	50	826.5299999999999
16495.0	3	97	684.4100000000003
16496.0	8	95	1599.5200000000002
16497.0	49	136	2965.690000000001
16498.0	161	15	100.97000000000001
